0.0238	-2.48291	8.91205	8.77136	-5.04028
0.0239	-2.44812	8.94165	8.89862	-5.09216
0.024	-2.64404	8.94806	9.02496	-4.87274
0.0241	-2.82074	8.92029	9.06769	-4.87274
0.0242	-2.77618	8.90564	9.07257	-4.82666
0.0243	-2.94952	8.71704	9.00696	-4.65149
0.0244	-2.83295	8.8089	8.95081	-4.52515
0.0245	-2.91962	8.81042	9.04297	-4.4873
0.0246	-3.00293	9.05121	9.07227	-4.53125
0.0247	-2.9425	9.23767	9.00024	-4.64111
0.0248	-2.92267	9.36371	9.04724	-4.6228
0.0249	-2.93091	9.34082	8.9502	-4.6933
0.025	-2.84607	9.26727	8.84888	-4.80743
0.0251	-2.76093	9.15588	8.8916	-4.83368
0.0252	-2.66937	9.12628	8.9209	-4.75647
0.0253	-2.76917	9.00391	8.77106	-4.41589
0.0254	-2.62207	9.16901	8.82904	-4.32556
0.0255	-2.59277	9.133	8.82416	-4.19128
0.0256	-2.53571	9.2099	8.94043	-4.10736
0.0257	-2.58331	9.13605	9.07257	-4.17114
0.0258	-2.73285	9.29993	9.20441	-4.37073
0.0259	-2.63	9.21631	9.41284	-4.46899
0.026	-2.59277	9.18701	9.32129	-4.47357
0.0261	-2.53906	9.17053	9.15253	-4.42627
0.0262	-2.51984	9.18854	9.1452	-4.49463
0.0263	-2.41547	9.06433	9.21631	-4.55017
0.0264	-2.28729	9.02679	9.22668	-4.73145
0.0265	-2.45117	8.95477	9.06311	-4.62494
0.0266	-2.57599	8.84827	9.11469	-4.85748
0.0267	-2.72583	8.90381	9.09424	-4.94568
0.0268	-2.63458	8.98254	8.86932	-4.96338
0.0269	-2.49115	9.21143	9.13788	-5.0061
0.027	-2.44263	9.1214	9.22424	-4.92706
0.0271	-2.40234	9.20807	9.22852	-4.90906
0.0272	-2.31323	9.07898	9.31122	-4.73541
0.0273	-2.35992	8.96271	9.28711	-4.62402
0.0274	-2.10846	8.98254	9.15436	-4.5401
0.0275	-2.10785	8.96118	9.10645	-4.50562
0.0276	-2.18048	9.01367	9.15192	-4.49219
0.0277	-2.05353	8.9447	9.37347	-4.61853
0.0278	-2.13654	8.97278	9.32465	-4.56238
0.0279	-2.08954	8.91693	9.19006	-4.5575
0.028	-2.28882	8.8858	9.08966	-4.55719
0.0281	-2.54974	8.84003	9.13818	-4.40826
0.0282	-2.54242	8.82355	9.10065	-4.47998
0.0283	-2.6532	8.68103	9.09424	-4.46686
0.0284	-2.82928	8.76953	9.00421	-4.46014
0.0285	-2.73529	8.8385	8.93799	-4.51904
0.0286	-2.71515	8.68103	8.77991	-4.53339
0.0287	-2.64252	8.8205	8.7851	-4.44824
0.0288	-2.3703	8.83667	8.7442	-4.45465
0.0289	-2.34985	8.89069	8.8092	-4.40063
0.029	-2.4588	9.08875	8.90991	-4.35455
0.0291	-2.58423	9.31458	8.82385	-4.27429
0.0292	-2.42188	9.42291	8.90411	-4.26392
